"","review_count","Accepts_Credit_Cards","Number_of_Checkins","open_7_days","offer_free_wifi","no_of_cuisine","serve_alcohol","low_price","medium_price","high_price","offer_delivery","offer_outdoor_seating","is_good_for_groups","is_good_for_kids","take_reservation","has_takeout","has_any_parking","moderate_noise_level","class_high_rated"
"335",45,1,75,1,0,2,1,0,1,0,0,0,1,1,1,1,1,1,0
"336",84,1,346,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0
"337",3,1,4,0,0,2,0,1,0,0,1,0,1,1,0,1,0,1,0
"338",6,1,4,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"339",4,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1
"340",10,1,84,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"341",3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"342",22,1,63,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0
"343",3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"344",4,1,5,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"345",5,1,5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"346",5,1,12,1,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0
"347",8,1,50,1,0,3,0,1,0,0,0,0,1,1,0,1,0,1,0
"348",3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"349",3,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0
"350",7,1,49,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"351",16,1,103,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"352",3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"353",5,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"354",13,1,16,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"355",5,1,34,1,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0
"356",43,1,95,1,0,2,1,0,1,0,1,1,1,1,0,1,1,1,0
"357",25,0,44,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"358",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"359",6,1,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"360",12,1,21,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
"361",24,1,154,1,0,3,1,0,1,0,0,0,1,1,1,1,1,1,0
"362",14,1,23,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"363",16,1,22,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"364",9,1,46,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"365",13,1,58,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"366",17,1,409,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"367",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"368",9,1,10,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"369",85,1,73,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"370",12,1,3,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"371",93,1,230,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"372",74,1,126,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0
"373",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"374",28,1,65,0,0,2,1,0,1,0,0,1,1,0,1,0,1,0,0
"375",3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"376",181,1,466,0,1,3,1,0,1,0,0,1,1,0,1,1,1,1,0
"377",23,1,59,0,0,2,0,1,0,0,0,1,0,1,0,1,1,1,1
"378",37,1,19,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"379",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"380",19,0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
"381",19,1,23,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"382",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"383",4,1,10,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"384",420,1,807,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0
"385",10,1,15,0,0,3,0,1,0,0,0,0,1,1,0,1,0,1,0
"386",4,1,20,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0
"387",87,1,175,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,1
"388",171,1,405,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0
"389",4,1,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"390",57,1,216,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"391",37,1,68,1,0,2,1,1,0,0,0,0,1,1,0,1,1,0,0
"392",3,1,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"393",7,1,9,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
"394",27,1,21,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
"395",61,1,54,1,0,3,1,0,1,0,1,1,1,1,1,1,1,1,0
"396",92,1,182,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"397",6,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"398",5,1,17,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"399",61,1,88,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1
"400",17,1,23,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"401",4,1,21,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"402",6,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"403",7,1,21,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"404",4,1,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"405",5,1,15,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"406",10,1,8,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"407",8,1,26,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
"408",6,1,37,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"409",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"410",20,1,34,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
"411",71,1,246,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"412",6,1,0,0,0,2,1,0,1,0,0,0,1,1,1,1,0,1,0
"413",21,1,19,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1
"414",12,1,45,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"415",3,0,13,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
"416",5,1,8,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
"417",62,1,168,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"418",30,0,15,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"419",34,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
"420",7,0,16,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
"421",16,1,15,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
"422",3,1,13,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"423",3,1,3,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"424",15,1,23,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"425",10,1,5,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"426",43,1,65,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
"427",4,1,3,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"428",93,1,128,1,0,2,1,0,1,0,0,0,1,1,1,1,1,1,0
"429",18,1,69,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1
"430",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"431",8,1,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"432",56,1,92,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0
"433",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"434",11,1,8,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"435",3,1,5,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"436",22,1,29,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"437",3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"438",17,1,7,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"439",10,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1
"440",10,1,3,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
"441",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"442",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"443",25,1,51,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0
"444",26,1,3,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"445",64,1,92,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1
"446",18,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"447",3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"448",4,1,47,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"449",18,1,25,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0
"450",3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"451",10,1,45,1,0,2,1,1,0,0,0,0,1,1,0,1,1,1,0
"452",59,1,93,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"453",6,1,55,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"454",16,1,101,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"455",76,1,139,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"456",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"457",36,1,78,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"458",24,1,62,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
"459",3,1,14,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"460",3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"461",52,1,506,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"462",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"463",15,1,60,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0
"464",7,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0
"465",7,1,5,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
"466",11,1,23,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"467",18,0,13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"468",8,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"469",4,1,12,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"470",28,1,33,0,0,2,1,0,1,0,0,0,1,1,0,1,1,1,0
"471",11,1,28,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"472",10,0,30,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"473",17,1,93,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"474",22,1,16,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0
"475",5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
"476",20,1,38,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"477",7,1,5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"478",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"479",134,1,480,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"480",12,1,17,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
"481",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"482",10,1,6,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"483",23,0,42,0,0,2,0,1,0,0,0,0,1,1,0,1,1,0,0
"484",47,1,106,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"485",277,1,261,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0
"486",7,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0
"487",74,1,88,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
"488",39,1,121,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"489",98,1,271,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1
"490",22,1,390,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"491",85,1,269,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0
"492",91,0,156,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0
"493",36,1,63,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
"494",6,1,24,1,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0
"495",30,1,240,0,1,2,1,0,1,0,0,1,1,0,0,1,1,1,0
"496",8,1,145,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"497",12,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"498",9,1,29,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"499",29,1,15,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0
"500",6,1,12,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
"501",7,1,6,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
"502",10,1,231,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"503",8,0,33,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"504",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"505",3,1,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"506",15,1,13,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"507",4,1,14,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
"508",47,1,58,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0
"509",16,1,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"510",20,1,36,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"511",44,1,27,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0
"512",19,0,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"513",20,1,17,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
"514",29,0,27,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"515",24,1,25,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
"516",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"517",54,1,80,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
"518",58,0,107,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1
"519",20,1,21,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"520",24,1,80,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
"521",3,1,16,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"522",15,0,29,0,0,3,1,1,0,0,0,0,1,0,0,1,1,1,0
"523",3,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"524",83,1,76,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1
"525",32,0,25,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"526",22,1,90,0,0,3,1,1,0,0,0,0,1,0,0,1,1,0,0
"527",14,1,58,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"528",4,0,5,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
"529",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"530",9,1,9,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"531",208,0,227,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"532",7,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"533",133,0,305,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,0
"534",3,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1
"535",21,1,49,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0
"536",268,1,298,0,0,2,1,0,1,0,0,0,1,1,0,1,1,1,1
"537",3,1,7,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1
"538",6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"539",54,1,124,1,0,3,1,0,1,0,0,1,1,1,1,1,1,1,0
"540",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"541",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"542",19,1,71,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"543",15,0,18,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"544",52,1,115,1,1,3,1,0,1,0,0,1,1,0,0,1,1,1,1
"545",13,1,41,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0
"546",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"547",19,1,26,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"548",66,1,108,1,1,3,1,0,1,0,0,1,1,0,0,1,1,1,1
"549",40,0,66,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,1
"550",78,1,68,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"551",6,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0
"552",162,1,199,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
"553",150,1,207,1,0,2,0,1,0,0,0,0,1,1,0,1,1,1,1
"554",21,1,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"555",33,0,21,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"556",12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"557",21,1,21,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1
"558",14,1,11,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"559",3,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"560",20,1,30,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1
"561",48,1,68,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"562",20,1,19,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"563",15,1,12,1,0,2,1,1,0,0,1,0,1,1,0,1,1,1,1
"564",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"565",6,1,25,0,1,2,0,1,0,0,0,0,1,1,0,1,1,1,0
"566",3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"567",6,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"568",7,1,22,0,1,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"569",9,0,5,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1
"570",44,1,40,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1
"571",5,1,7,0,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0
"572",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"573",44,1,44,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"574",17,1,8,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"575",6,1,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
"576",4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"577",26,1,13,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"578",4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"579",170,1,231,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1
"580",107,1,240,1,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1
"581",32,0,44,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"582",7,1,13,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"583",11,1,81,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
"584",5,1,33,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"585",17,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
"586",12,1,14,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"587",15,1,63,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"588",43,1,138,1,0,4,1,1,0,0,0,1,1,0,0,1,1,0,0
"589",10,1,7,0,0,2,1,0,1,0,0,0,1,0,1,1,1,1,0
"590",3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"591",21,1,21,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"592",9,1,17,1,0,2,1,1,0,0,0,0,1,1,0,1,0,1,1
"593",8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"594",3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"595",7,1,3,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
"596",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
"597",20,1,155,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"598",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"599",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"600",17,1,11,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"601",4,1,31,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"602",5,1,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
"603",37,1,85,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"604",5,1,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"605",3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"606",5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"607",11,1,12,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"608",82,1,374,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"609",49,1,126,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
"610",25,1,20,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"611",59,1,37,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"612",11,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"613",207,1,465,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
"614",7,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"615",91,1,151,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1
"616",26,1,62,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"617",235,1,743,1,1,3,1,0,1,0,0,1,1,0,0,1,1,0,0
"618",8,1,9,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"619",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"620",10,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"621",25,1,468,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"622",43,1,43,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"623",86,1,175,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"624",6,1,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"625",62,1,89,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0
"626",49,1,169,1,1,3,1,1,0,0,1,1,1,0,0,1,1,0,0
"627",45,1,130,1,1,3,1,1,0,0,0,1,1,0,0,1,1,1,0
"628",125,1,168,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"629",42,1,338,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
"630",17,1,124,1,0,3,0,1,0,0,0,0,1,1,0,1,0,1,0
"631",4,1,13,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
"632",9,1,10,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
"633",3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"634",38,1,95,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"635",23,1,12,0,1,2,0,0,1,0,0,1,1,0,1,0,1,1,1
"636",3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"637",20,1,43,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"638",6,1,7,0,0,2,0,1,0,0,0,0,1,1,0,1,0,1,0
"639",3,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"640",77,1,996,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0
"641",3,0,13,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"642",9,1,17,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"643",14,1,98,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"644",21,1,18,0,0,3,1,0,1,0,0,1,1,0,0,1,1,1,0
"645",9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"646",5,1,118,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"647",3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"648",4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"649",8,1,15,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"650",14,1,16,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"651",181,1,203,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0
"652",64,1,46,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
"653",17,0,9,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"654",5,1,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
"655",11,1,7,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
"656",9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
"657",16,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"658",27,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"659",42,0,85,1,0,3,1,0,1,0,0,0,1,1,1,1,1,0,1
"660",204,0,401,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"661",73,0,53,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
"662",8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"663",4,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
"664",8,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"665",12,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0
"666",10,1,42,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"667",3,1,8,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"668",19,1,64,0,1,2,0,1,0,0,0,0,1,1,0,1,1,1,0
"669",72,1,86,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0
"670",6,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
"671",3,1,7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
